participant_id,day,session_label,trial_id,input_index,target_char,selected_character,is_error,label,g1,g2,f_down,f_up,t2,t5,t7,hold_ms,offset_ms,dist_px
P06,1,experiment_3,trial_004,2.0,t,t,False,late,,1780969162421.0,1780969163177.0,1780969163324.0,,756.0,,147.0,119.0,440.75500122284734
P06,1,experiment_3,trial_004,3.0,o,r,True,early,1780969165039.0,1780969165539.0,1780969165793.0,1780969165907.0,754.0,254.0,500.0,114.0,-163.0,395.5936936593182
P06,1,experiment_3,trial_004,4.0,n,n,False,late,1780969167409.0,1780969167473.0,1780969167964.0,1780969168093.0,555.0,491.0,64.0,129.0,57.0,364.6502789803903
P06,1,experiment_3,trial_004,5.0,e,n,True,late,1780969171041.0,1780969171108.0,1780969171577.0,1780969171713.0,536.0,469.0,67.0,136.0,85.0,376.53024383845263
P06,1,experiment_3,trial_005,1.0,s,s,False,on_time,1780969173409.0,1780969173475.0,1780969173577.0,1780969173695.0,168.0,102.0,66.0,118.0,0.0,163.8622003931263
P06,1,experiment_3,trial_005,2.0,n,n,False,on_time,1780969174827.0,1780969174894.0,1780969174911.0,1780969175028.0,84.0,17.0,67.0,117.0,0.0,53.88847654126519
P06,1,experiment_3,trial_005,3.0,o,o,False,late,1780969176577.0,1780969176777.0,1780969177197.0,1780969177399.0,620.0,420.0,200.0,202.0,150.0,373.9936123510875
P06,1,experiment_3,trial_005,4.0,r,e,True,late,1780969182348.0,1780969183464.0,1780969183505.0,,1157.0,41.0,1116.0,,125.0,298.314398958105
P06,1,experiment_3,trial_005,5.0,e,l,True,early,1780969184547.0,1780969184631.0,1780969185016.0,,469.0,385.0,84.0,,-35.0,379.1082140265482
P06,1,experiment_3,trial_006,1.0,a,e,True,late,1780969186432.0,1780969186632.0,1780969187338.0,1780969187500.0,906.0,706.0,200.0,162.0,722.0,451.3411436771592
P06,1,experiment_3,trial_006,2.0,l,n,True,early,1780969188767.0,1780969189151.0,1780969189152.0,1780969189284.0,385.0,1.0,384.0,132.0,-81.0,458.81072876455534
P06,1,experiment_3,trial_006,3.0,e,l,True,early,1780969189433.0,1780969189850.0,1780969190653.0,1780969190801.0,1220.0,803.0,417.0,148.0,-35.0,281.9313392170108
P06,1,experiment_3,trial_006,4.0,r,l,True,late,,1780969192135.0,1780969193553.0,1780969193721.0,,1418.0,,168.0,1784.0,471.2022231052766
P06,1,experiment_3,trial_006,5.0,t,n,True,late,1780969194903.0,1780969194969.0,1780969196090.0,1780969196204.0,1187.0,1121.0,66.0,114.0,217.0,406.63195901408534
P06,1,experiment_3,trial_007,1.0,s,t,True,early,1780969197687.0,1780969197837.0,1780969197939.0,1780969198072.0,252.0,102.0,150.0,133.0,-165.0,507.17062270845446
P06,1,experiment_3,trial_007,2.0,l,s,True,late,1780969198974.0,1780969199038.0,1780969199910.0,1780969200058.0,936.0,872.0,64.0,148.0,239.0,297.45276594865214
P06,1,experiment_3,trial_007,3.0,a,r,True,early,1780969201925.0,1780969202105.0,1780969202490.0,1780969202628.0,565.0,385.0,180.0,138.0,,689.3423088148478
P06,1,experiment_3,trial_007,4.0,t,t,False,on_time,1780969204040.0,1780969204156.0,1780969204425.0,1780969204591.0,385.0,269.0,116.0,166.0,0.0,185.52567479323133
P06,1,experiment_3,trial_007,5.0,e,e,False,on_time,1780969205792.0,1780969206024.0,1780969206092.0,1780969206192.0,300.0,68.0,232.0,100.0,0.0,302.7036907863456
P06,1,experiment_3,trial_008,1.0,l,s,True,early,1780969207024.0,1780969207342.0,1780969208263.0,1780969208393.0,1239.0,921.0,318.0,130.0,-113.0,420.24649521321794
P06,1,experiment_3,trial_008,2.0,e,l,True,on_time,1780969209576.0,1780969209777.0,1780969209794.0,1780969209910.0,218.0,17.0,201.0,116.0,0.0,350.01285126146905
P06,1,experiment_3,trial_008,3.0,a,r,True,early,1780969211359.0,1780969211761.0,1780969211810.0,1780969211994.0,451.0,49.0,402.0,184.0,,730.4197341152984
P06,1,experiment_3,trial_008,4.0,s,s,False,on_time,1780969213280.0,1780969213693.0,1780969214334.0,1780969214462.0,1054.0,641.0,413.0,128.0,0.0,209.45966851376673
P06,1,experiment_3,trial_008,5.0,t,t,False,on_time,1780969216462.0,1780969216545.0,1780969216697.0,1780969216749.0,235.0,152.0,83.0,52.0,0.0,97.28896984839399
P06,1,experiment_3,trial_009,1.0,l,t,True,early,,,1780969216997.0,1780969217146.0,,,,149.0,-482.0,798.6191073423046
P06,1,experiment_3,trial_009,2.0,e,l,True,early,1780969219963.0,1780969220416.0,1780969221237.0,1780969221385.0,1274.0,821.0,453.0,148.0,-530.0,408.4579872824514
P06,1,experiment_3,trial_009,3.0,a,e,True,late,1780969222681.0,1780969222848.0,1780969222969.0,1780969223151.0,288.0,121.0,167.0,182.0,718.0,1267.6232220150227
P06,1,experiment_3,trial_009,4.0,r,s,True,early,1780969224099.0,1780969224317.0,1780969224650.0,1780969224800.0,551.0,333.0,218.0,150.0,-487.0,374.59625949296407
P06,1,experiment_3,trial_009,5.0,n,n,False,late,1780969229451.0,1780969229518.0,1780969229586.0,,135.0,68.0,67.0,,116.0,443.18116593919325
P06,1,experiment_3,trial_010,1.0,l,s,True,early,1780969230751.0,1780969231169.0,1780969231439.0,1780969231586.0,688.0,270.0,418.0,147.0,-122.0,410.93828356940116
P06,1,experiment_3,trial_010,2.0,a,e,True,late,1780969234486.0,1780969234653.0,1780969234672.0,1780969234789.0,186.0,19.0,167.0,117.0,2687.0,954.7688932879512
P06,1,experiment_3,trial_010,3.0,t,n,True,late,1780969236254.0,1780969236621.0,1780969236722.0,1780969236839.0,468.0,101.0,367.0,117.0,367.0,570.5967401638965
P06,1,experiment_3,trial_010,4.0,e,r,True,on_time,1780969237907.0,1780969237987.0,1780969238092.0,1780969238207.0,185.0,105.0,80.0,115.0,0.0,300.23340718121
P06,1,experiment_3,trial_010,5.0,r,l,True,early,1780969239055.0,1780969239122.0,1780969240342.0,1780969240457.0,1287.0,1220.0,67.0,115.0,,769.9837952470873
P06,1,experiment_4,trial_001,1.0,t,t,False,on_time,1780969244591.0,1780969245091.0,1780969245197.0,1780969245345.0,606.0,106.0,500.0,148.0,0.0,158.23134908956348
P06,1,experiment_4,trial_001,2.0,o,e,True,late,1780969246542.0,1780969246691.0,1780969247145.0,1780969247248.0,603.0,454.0,149.0,103.0,1387.0,612.375727544723
P06,1,experiment_4,trial_001,3.0,a,e,True,early,,1780969247192.0,1780969248210.0,1780969248332.0,,1018.0,,122.0,,452.7661567427909
P06,1,experiment_4,trial_001,4.0,s,t,True,early,1780969249193.0,1780969249262.0,1780969249578.0,1780969249697.0,385.0,316.0,69.0,119.0,-50.0,379.3916876528543
P06,1,experiment_4,trial_001,5.0,t,n,True,on_time,1780969250143.0,1780969250377.0,1780969250912.0,1780969251029.0,769.0,535.0,234.0,117.0,0.0,228.74290576839377
P06,1,experiment_4,trial_002,1.0,s,s,False,on_time,1780969252328.0,1780969252394.0,1780969252630.0,1780969252762.0,302.0,236.0,66.0,132.0,0.0,266.71535239091384
P06,1,experiment_4,trial_002,2.0,l,l,False,on_time,1780969252681.0,1780969252978.0,1780969253916.0,1780969254051.0,1235.0,938.0,297.0,135.0,0.0,222.11384341901817
P06,1,experiment_4,trial_002,3.0,a,e,True,late,1780969254397.0,1780969254547.0,1780969255614.0,1780969255730.0,1217.0,1067.0,150.0,116.0,416.0,618.8902370016684
P06,1,experiment_4,trial_002,4.0,t,n,True,on_time,1780969257447.0,1780969257547.0,1780969257548.0,1780969257667.0,101.0,1.0,100.0,119.0,0.0,220.92289025176055
P06,1,experiment_4,trial_002,5.0,e,s,True,late,1780969258965.0,1780969259281.0,1780969259683.0,1780969259819.0,718.0,402.0,316.0,136.0,483.0,521.5675714444483
P06,1,experiment_4,trial_003,1.0,s,s,False,on_time,,,1780969262718.0,1780969262834.0,,,,116.0,0.0,146.09442917263618
P06,1,experiment_4,trial_003,2.0,t,t,False,on_time,,,1780969264370.0,1780969264487.0,,,,117.0,0.0,156.45246423009394
P06,1,experiment_4,trial_003,3.0,o,r,True,early,,,1780969268071.0,1780969268172.0,,,,101.0,,567.9486192954784
P06,1,experiment_4,trial_003,4.0,n,n,False,on_time,1780969268955.0,1780969269255.0,1780969269622.0,1780969269756.0,667.0,367.0,300.0,134.0,0.0,112.9860747530014
P06,1,experiment_4,trial_003,5.0,e,l,True,late,,1780969270821.0,1780969271721.0,1780969271873.0,,900.0,,152.0,185.0,527.492023475269
P06,1,experiment_4,trial_004,1.0,s,n,True,early,1780969273373.0,1780969273705.0,1780969274141.0,1780969274256.0,768.0,436.0,332.0,115.0,-514.0,497.2967588685104
P06,1,experiment_4,trial_004,2.0,n,n,False,late,1780969274807.0,1780969274888.0,1780969275494.0,1780969275641.0,687.0,606.0,81.0,147.0,137.0,367.3507495540094
P06,1,experiment_4,trial_004,3.0,o,r,True,early,1780969276174.0,1780969276324.0,1780969277476.0,1780969277590.0,1302.0,1152.0,150.0,114.0,-332.0,472.3151423146664
P06,1,experiment_4,trial_004,4.0,r,s,True,on_time,1780969277874.0,1780969277940.0,1780969278525.0,1780969278626.0,651.0,585.0,66.0,101.0,0.0,281.1082173863234
P06,1,experiment_4,trial_004,5.0,e,s,True,late,1780969280077.0,1780969280692.0,1780969280927.0,1780969281045.0,850.0,235.0,615.0,118.0,201.0,521.6971878588678
P06,1,experiment_4,trial_005,1.0,a,l,True,early,,1780969283276.0,1780969284045.0,1780969284195.0,,769.0,,150.0,,890.8087394708608
P06,1,experiment_4,trial_005,2.0,l,l,False,early,1780969284862.0,1780969285011.0,1780969285062.0,1780969285162.0,200.0,51.0,149.0,100.0,-66.0,445.66026701869646
P06,1,experiment_4,trial_005,3.0,o,r,True,early,1780969286009.0,1780969286244.0,1780969287064.0,1780969287196.0,1055.0,820.0,235.0,132.0,,669.7628380540675
P06,1,experiment_4,trial_005,4.0,n,n,False,on_time,1780969289662.0,1780969289796.0,1780969290379.0,,717.0,583.0,134.0,,0.0,142.84205284199354
P06,1,experiment_4,trial_005,5.0,e,s,True,late,1780969291550.0,1780969292514.0,1780969293017.0,,1467.0,503.0,964.0,,436.0,541.6562030972003
P06,1,experiment_4,trial_006,1.0,l,n,True,late,1780969293880.0,1780969294080.0,1780969294932.0,1780969295081.0,1052.0,852.0,200.0,149.0,53.0,362.7326099417438
P06,1,experiment_4,trial_006,2.0,e,l,True,late,,,1780969298353.0,1780969298482.0,,,,129.0,72.0,366.96692824954664
P06,1,experiment_4,trial_006,3.0,a,r,True,late,1780969299000.0,1780969299099.0,1780969300335.0,1780969300485.0,1335.0,1236.0,99.0,150.0,1353.0,826.2140357285597
P06,1,experiment_4,trial_006,4.0,s,s,False,on_time,1780969302818.0,1780969303085.0,1780969303435.0,1780969303536.0,617.0,350.0,267.0,101.0,0.0,241.12760355010096
P06,1,experiment_4,trial_006,5.0,t,t,False,early,1780969304751.0,1780969304817.0,1780969304867.0,1780969304985.0,116.0,50.0,66.0,118.0,-54.0,423.5873639753045
P06,1,experiment_4,trial_007,1.0,l,l,False,on_time,1780969306170.0,1780969306371.0,1780969306753.0,1780969306854.0,583.0,382.0,201.0,101.0,0.0,172.22774421596688
P06,1,experiment_4,trial_007,2.0,a,e,True,late,1780969307668.0,1780969308704.0,1780969308890.0,1780969309005.0,1222.0,186.0,1036.0,115.0,1586.0,589.8168667097104
P06,1,experiment_4,trial_007,3.0,t,n,True,on_time,1780969311303.0,1780969311438.0,1780969311557.0,1780969311657.0,254.0,119.0,135.0,100.0,0.0,355.8551344838895
P06,1,experiment_4,trial_007,4.0,e,r,True,early,1780969312740.0,1780969312871.0,1780969313475.0,1780969313507.0,735.0,604.0,131.0,32.0,-164.0,595.6361191378353
P06,1,experiment_4,trial_007,5.0,r,l,True,late,1780969315088.0,1780969315158.0,1780969315426.0,1780969315526.0,338.0,268.0,70.0,100.0,452.0,823.6618619045953
P06,1,experiment_4,trial_008,1.0,l,s,True,late,1780969316506.0,1780969316606.0,1780969317227.0,1780969317327.0,721.0,621.0,100.0,100.0,301.0,400.80922409674605
P06,1,experiment_4,trial_008,2.0,e,r,True,on_time,1780969318858.0,1780969319258.0,1780969319694.0,1780969319795.0,836.0,436.0,400.0,101.0,0.0,297.71382071520384
P06,1,experiment_4,trial_008,3.0,a,r,True,early,1780969321193.0,1780969322060.0,1780969322528.0,1780969322644.0,1335.0,468.0,867.0,116.0,,693.0594744546486
P06,1,experiment_4,trial_008,4.0,r,s,True,late,1780969326259.0,1780969326378.0,1780969326730.0,1780969326863.0,471.0,352.0,119.0,133.0,421.0,527.511624061721
P06,1,experiment_4,trial_008,5.0,n,n,False,on_time,1780969327612.0,1780969327827.0,1780969328247.0,1780969328364.0,635.0,420.0,215.0,117.0,0.0,198.88175093528082
P06,1,experiment_4,trial_009,1.0,a,e,True,late,1780969330531.0,1780969330696.0,1780969331130.0,1780969331265.0,599.0,434.0,165.0,135.0,1066.0,579.3794872414385
P06,1,experiment_4,trial_009,2.0,l,n,True,early,1780969332400.0,1780969332562.0,1780969333283.0,1780969333466.0,883.0,721.0,162.0,183.0,-299.0,448.6361808763386
P06,1,experiment_4,trial_009,3.0,e,e,False,on_time,1780969335267.0,1780969335516.0,1780969335670.0,1780969335783.0,403.0,154.0,249.0,113.0,0.0,271.48387264574484
P06,1,experiment_4,trial_009,4.0,r,r,False,on_time,1780969337119.0,1780969337281.0,1780969337467.0,1780969337601.0,348.0,186.0,162.0,134.0,0.0,266.57620834719734
P06,1,experiment_4,trial_009,5.0,t,n,True,on_time,1780969339038.0,1780969339118.0,1780969339519.0,1780969339670.0,481.0,401.0,80.0,151.0,0.0,188.6934661659159
P06,1,experiment_4,trial_010,1.0,s,s,False,on_time,1780969344001.0,1780969344153.0,1780969345106.0,1780969345256.0,1105.0,953.0,152.0,150.0,0.0,95.7880071849448
P06,1,experiment_4,trial_010,2.0,t,t,False,on_time,1780969346154.0,1780969346355.0,1780969346469.0,1780969346570.0,315.0,114.0,201.0,101.0,0.0,195.83827861864435
P06,1,experiment_4,trial_010,3.0,a,l,True,late,1780969351987.0,1780969352054.0,1780969352442.0,1780969352591.0,455.0,388.0,67.0,149.0,1836.0,785.5906864725562
P06,1,experiment_4,trial_010,4.0,r,s,True,late,1780969353505.0,1780969354744.0,1780969354944.0,1780969355093.0,1439.0,200.0,1239.0,149.0,1170.0,656.0172400994503
P06,1,experiment_4,trial_010,5.0,e,l,True,on_time,1780969355909.0,1780969355975.0,1780969356293.0,1780969356378.0,384.0,318.0,66.0,85.0,0.0,239.66295862949886
P06,1,experiment_5,trial_001,1.0,s,l,True,early,1780969359794.0,1780969359976.0,1780969361280.0,1780969361445.0,1486.0,1304.0,182.0,165.0,,460.38295351892106
P06,1,experiment_5,trial_001,2.0,t,n,True,early,,,1780969362930.0,1780969363113.0,,,,183.0,,483.2910348253701
P06,1,experiment_5,trial_001,3.0,a,a,False,on_time,1780969363727.0,1780969363792.0,1780969364380.0,1780969364517.0,653.0,588.0,65.0,137.0,0.0,155.95715531159095
P06,1,experiment_5,trial_001,4.0,r,e,True,early,1780969365230.0,1780969365295.0,1780969366628.0,1780969366763.0,1398.0,1333.0,65.0,135.0,,693.6511625287558
P06,1,experiment_5,trial_001,5.0,e,l,True,on_time,,,1780969368400.0,1780969368581.0,,,,181.0,0.0,271.31504569212484
P06,1,experiment_5,trial_002,1.0,t,n,True,on_time,1780969369412.0,1780969370198.0,1780969370665.0,1780969370716.0,1253.0,467.0,786.0,51.0,0.0,265.38463935960544
P06,1,experiment_5,trial_002,2.0,o,a,True,early,1780969372316.0,1780969372382.0,1780969373335.0,1780969373448.0,1019.0,953.0,66.0,113.0,,648.326482577474
P06,1,experiment_5,trial_002,3.0,a,e,True,late,1780969375650.0,1780969376051.0,1780969376071.0,,421.0,20.0,401.0,,2472.0,501.0154251363185
P06,1,experiment_5,trial_002,4.0,s,n,True,late,1780969380105.0,1780969380184.0,1780969380485.0,,380.0,301.0,79.0,,401.0,545.5057371603185
P06,1,experiment_5,trial_002,5.0,t,n,True,early,1780969381836.0,1780969382001.0,1780969382085.0,,249.0,84.0,165.0,,,490.2964143355688
P06,1,experiment_5,trial_003,1.0,l,n,True,late,1780969392223.0,1780969392372.0,1780969392793.0,,570.0,421.0,149.0,,269.0,471.0162039809362
P06,1,experiment_5,trial_003,2.0,e,l,True,early,1780969393641.0,1780969393709.0,1780969393975.0,,334.0,266.0,68.0,,-517.0,636.1505902914196
P06,1,experiment_5,trial_003,3.0,a,l,True,late,1780969397107.0,1780969397174.0,1780969397411.0,,304.0,237.0,67.0,,332.0,1066.9423568778225
P06,1,experiment_5,trial_003,4.0,s,s,False,on_time,1780969398729.0,1780969398894.0,1780969399727.0,,998.0,833.0,165.0,,0.0,42.26076576548422
P06,1,experiment_5,trial_003,5.0,t,l,True,late,1780969404247.0,1780969404345.0,1780969404817.0,,570.0,472.0,98.0,,505.0,496.02210767018806
P06,1,experiment_5,trial_004,1.0,l,l,False,on_time,1780969406445.0,1780969406929.0,1780969407165.0,1780969407279.0,720.0,236.0,484.0,114.0,0.0,190.8117303493394
P06,1,experiment_5,trial_004,2.0,a,a,False,late,1780969408732.0,1780969409182.0,1780969409900.0,1780969410032.0,1168.0,718.0,450.0,132.0,35.0,399.29799303215424
P06,1,experiment_5,trial_004,3.0,t,l,True,late,,,1780969413649.0,1780969413835.0,,,,186.0,201.0,484.21621271151616
P06,1,experiment_5,trial_004,4.0,e,e,False,on_time,,1780969414183.0,1780969414817.0,1780969414969.0,,634.0,,152.0,0.0,57.264734891638696
P06,1,experiment_5,trial_004,5.0,r,e,True,early,,1780969416217.0,1780969417418.0,1780969417552.0,,1201.0,,134.0,,673.5887788991984
P06,1,experiment_5,trial_005,1.0,l,l,False,on_time,1780969418386.0,1780969418453.0,1780969419190.0,1780969419336.0,804.0,737.0,67.0,146.0,0.0,28.762255733211784
P06,1,experiment_5,trial_005,2.0,e,e,False,on_time,1780969419552.0,1780969419620.0,1780969420271.0,1780969420404.0,719.0,651.0,68.0,133.0,0.0,168.20619977626166
P06,1,experiment_5,trial_005,3.0,a,a,False,on_time,1780969420985.0,1780969421185.0,1780969421622.0,1780969421750.0,637.0,437.0,200.0,128.0,0.0,260.3182610303429
P06,1,experiment_5,trial_005,4.0,r,e,True,early,1780969422454.0,1780969422520.0,1780969423423.0,1780969423554.0,969.0,903.0,66.0,131.0,,529.4106163451695
P06,1,experiment_5,trial_005,5.0,n,n,False,on_time,,1780969424019.0,1780969424706.0,1780969424856.0,,687.0,,150.0,0.0,174.8756640814295
P06,1,experiment_5,trial_006,1.0,s,l,True,late,1780969425919.0,1780969426004.0,1780969426990.0,1780969427124.0,1071.0,986.0,85.0,134.0,1101.0,634.5812281753039
P06,1,experiment_5,trial_006,2.0,n,n,False,on_time,1780969427971.0,1780969428038.0,1780969428591.0,1780969428724.0,620.0,553.0,67.0,133.0,0.0,16.70543478078662
P06,1,experiment_5,trial_006,3.0,o,a,True,early,1780969429907.0,1780969430772.0,1780969430827.0,1780969430975.0,920.0,55.0,865.0,148.0,-147.0,403.4478043341214
P06,1,experiment_5,trial_006,4.0,r,e,True,early,1780969431273.0,1780969431791.0,1780969432192.0,1780969432360.0,919.0,401.0,518.0,168.0,,384.647903110704
P06,1,experiment_5,trial_006,5.0,e,e,False,late,,,1780969433361.0,1780969433494.0,,,,133.0,35.0,325.662200127247
P06,1,experiment_5,trial_007,1.0,s,l,True,late,1780969434626.0,1780969434841.0,1780969435295.0,1780969435463.0,669.0,454.0,215.0,168.0,466.0,370.0434400797067
P06,1,experiment_5,trial_007,2.0,l,l,False,on_time,,1780969435576.0,1780969436194.0,1780969436309.0,,618.0,,115.0,0.0,104.35327838979121
P06,1,experiment_5,trial_007,3.0,a,a,False,on_time,1780969436610.0,1780969436675.0,1780969437243.0,1780969437377.0,633.0,568.0,65.0,134.0,0.0,236.13946921118594
P06,1,experiment_5,trial_007,4.0,t,n,True,early,1780969437809.0,1780969438161.0,1780969438779.0,1780969438929.0,970.0,618.0,352.0,150.0,,414.9319176872974
P06,1,experiment_5,trial_007,5.0,e,e,False,on_time,1780969439145.0,1780969439209.0,1780969439796.0,1780969439945.0,651.0,587.0,64.0,149.0,0.0,35.926218168746566
P06,1,experiment_5,trial_008,1.0,a,a,False,on_time,1780969446398.0,1780969446963.0,1780969447735.0,1780969447884.0,1337.0,772.0,565.0,149.0,0.0,169.82270946304854
P06,1,experiment_5,trial_008,2.0,l,n,True,on_time,1780969450931.0,1780969451850.0,1780969451854.0,1780969452017.0,923.0,4.0,919.0,163.0,0.0,287.6259276269109
P06,1,experiment_5,trial_008,3.0,e,e,False,on_time,1780969452600.0,1780969452965.0,1780969453301.0,1780969453420.0,701.0,336.0,365.0,119.0,0.0,250.34987577388537
P06,1,experiment_5,trial_008,4.0,r,l,True,on_time,1780969455185.0,1780969455767.0,1780969455987.0,1780969456153.0,802.0,220.0,582.0,166.0,0.0,349.806686640838
P06,1,experiment_5,trial_008,5.0,t,l,True,late,1780969461038.0,1780969461168.0,1780969461722.0,1780969461905.0,684.0,554.0,130.0,183.0,4033.0,792.3762591231474
P06,1,experiment_5,trial_009,1.0,a,a,False,late,,,1780969466505.0,,,,,,98.0,390.33020808422964
P06,1,experiment_5,trial_009,2.0,l,l,False,on_time,1780969469590.0,1780969469807.0,1780969470194.0,,604.0,387.0,217.0,,0.0,217.65760092637328
P06,1,experiment_5,trial_009,3.0,o,n,True,late,1780969480896.0,1780969481046.0,1780969481635.0,,739.0,589.0,150.0,,6958.0,1605.0389721404556
P06,1,experiment_5,trial_009,4.0,n,n,False,on_time,1780969484547.0,1780969484815.0,1780969485516.0,,969.0,701.0,268.0,,0.0,229.2567341539933
P06,1,experiment_5,trial_009,5.0,e,l,True,early,1780969485930.0,1780969485999.0,1780969486631.0,,701.0,632.0,69.0,,-51.0,278.32612563625264
P06,1,experiment_5,trial_010,1.0,s,l,True,early,1780969487781.0,1780969487982.0,1780969488734.0,1780969488900.0,953.0,752.0,201.0,166.0,-149.0,559.0272056670714
P06,1,experiment_5,trial_010,2.0,t,n,True,on_time,1780969489650.0,1780969490033.0,1780969490549.0,1780969490718.0,899.0,516.0,383.0,169.0,0.0,289.4538503265751
P06,1,experiment_5,trial_010,3.0,o,r,True,late,,1780969497569.0,1780969498540.0,1780969498639.0,,971.0,,99.0,318.0,348.58582485443435
P06,1,experiment_5,trial_010,4.0,n,n,False,on_time,1780969500887.0,1780969500988.0,1780969501024.0,1780969501120.0,137.0,36.0,101.0,96.0,0.0,296.96443275757167
P06,1,experiment_5,trial_010,5.0,e,e,False,on_time,1780969502640.0,1780969502706.0,1780969503158.0,1780969503256.0,518.0,452.0,66.0,98.0,0.0,216.4564226388862
